year,id,country,iso,region,income_group,lcgdp,lpop,polity,open,interest,credit,gross,fdi,cpi,balance,open_ww,kaopen,oecd,noil,safrica,low,middle,high,quake,storm,sdisaster,disaster,damage_cor,damage_gdp,disasterla,sdisasterla,mag,maxvei,combi,difmonth,abs_diff,dif_temp,drought,flood,magla,maxveila,combila,difmonthla,abs_diffla,dif_templa,droughtla,floodla,disindex,disindexla,indexla,dindex,maglaxopen_ww,maglaxpolity,maglaxkaopen,maxveilaxopen_ww,maxveilaxpolity,maxveilaxkaopen,combilaxopen_ww,combilaxpolity,combilaxkaopen,floodlaxopen_ww,floodlaxpolity,floodlaxkaopen,droughtlaxopen_ww,droughtlaxpolity,droughtlaxkaopen,dif_templaxopen_ww,dif_templaxpolity,dif_templaxkaopen,indexlaxopen_ww,indexlaxpolity,indexlaxkaopen,disindexlaxopen_ww,disindexlaxpolity,disindexlaxkaopen,EFW,size_gov,prop_rights,sound_money,freedom_to_trade,regulation
2001,60.0,Mexico,MEX,Latin America & Caribbean,Upper middle income,9.218521,11.525318,0.9,0.5209043,0.006532592346999999,0.33149140039999997,-0.04295210612,0.048000522510000004,0.0063625003480000004,-0.0284749666,1.0,0.5984559,1,1,0,0,1,0,0,5,6,0,363.4957064986229,0.03560939,0.0,0.0003050005,5.6,0,97.1,0.3004640196198018,0.032164425,0.032164425,0,0.30046403,2.8466713e-05,0.0,0.00031908156,1.5273612e-05,1.6350275e-06,1.4096079e-05,0.0,6.199884e-05,13.599,0.0006912836,0.0013713154,103.03263,2.8466713e-05,2.5620042e-05,1.7036073e-05,0.0,0.0,0.0,0.00031908156,0.0002871734,0.00019095624,6.199884e-05,5.5798955e-05,3.7103575e-05,0.0,0.0,0.0,1.4096079e-05,1.2686471e-05,8.435882e-06,0.0013713154,0.0012341839,0.00082067185,0.0006912836,0.00062215526,0.00041370277,6.480747474542953,7.243421265911214,4.104703201153057,7.37599637781579,7.300976205599732,6.378640322234971
2002,60.0,Mexico,MEX,Latin America & Caribbean,Upper middle income,9.233156,11.537422,0.9,0.5031548,0.00117252475,0.3647187471,-0.009185546709999999,0.03687137025,0.005031089531,-0.02180842385,1.0,0.38786334,1,1,0,0,1,0,0,3,8,1,967.2592926025391,0.09225615,5.0833412e-05,0.0004066673,5.8,0,130.0,0.35880154805343323,0.046586856,0.046586856,0,0.35880154,2.9483379e-05,0.0,0.00042719467,1.8239107e-05,2.368169e-06,2.0416719e-05,0.0,7.403642e-05,16.083208,0.0008175644,0.0018128292,136.20538,2.9483379e-05,2.653504e-05,1.7644503e-05,0.0,0.0,0.0,0.00042719467,0.0003844752,0.00025565719,7.403642e-05,6.6632776e-05,4.4307533e-05,0.0,0.0,0.0,2.0416719e-05,1.8375047e-05,1.22185065e-05,0.0018128292,0.0016315462,0.0010848984,0.0008175644,0.00073580793,0.00048927625,6.664171604225407,7.232295791079767,4.400497254910745,7.427809776179043,7.338766909081334,6.921488289876154
2003,60.0,Mexico,MEX,Latin America & Caribbean,Upper middle income,9.244278,11.549432,0.9,0.52171206,-0.010025937989999999,0.33213758579999997,-0.043282435179999995,0.02649356814,0.004548137924,-0.01022577028,1.0,0.38786334,1,1,0,0,1,0,1,2,8,1,203.55013275146484,0.018970465,5.0833412e-05,0.0004066673,5.199999809265137,0,90.0,0.32385636436839227,0.051696654,0.051696654,0,0.32385635,2.6433374e-05,0.0,0.00029575016,1.6462725e-05,2.6279174e-06,2.2656091e-05,0.0,6.68257e-05,13.667878,0.00069478486,0.0012720652,95.575554,2.6433374e-05,2.3790037e-05,1.0252536e-05,0.0,0.0,0.0,0.00029575016,0.00026617514,0.000114710645,6.68257e-05,6.0143127e-05,2.5919238e-05,0.0,0.0,0.0,2.2656091e-05,2.0390482e-05,8.787467e-06,0.0012720652,0.0011448587,0.00049338746,0.00069478486,0.00062530633,0.00026948156,6.66414408195547,7.177718680632388,4.236955272697843,7.6348542431332085,7.297260859550431,6.973931353763483
2004,60.0,Mexico,MEX,Latin America & Caribbean,Upper middle income,9.298311,11.561331,0.9,0.5506583,-0.001492085628,0.317802547,0.02423934423,0.03266817322,0.004688282872,-0.00692874968,1.0,0.5984559,1,1,0,0,1,0,0,1,4,0,3.483797550201416,0.00030396634,0.0,0.00020333365,5.7,2,60.2,0.8023586737813093,0.049170535,0.049170535,0,0.8023587,2.8975046e-05,0.011420201,0.000197824,4.0786632e-05,2.499506e-06,2.1549016e-05,0.0,0.00016556162,15.603189,0.00079316343,0.0009150503,68.751526,2.8975046e-05,2.6077541e-05,1.1238358e-05,0.011420201,0.01027818,0.0044294773,0.000197824,0.00017804159,7.672868e-05,0.00016556162,0.00014900546,6.421528e-05,0.0,0.0,0.0,2.1549016e-05,1.9394114e-05,8.3580735e-06,0.0009150503,0.0008235452,0.00035491446,0.00079316343,0.00071384705,0.000307639,6.745819015555297,7.20698474305176,4.588970005418004,7.8858086912308085,7.180958981067796,6.8663726570081165
2005,60.0,Mexico,MEX,Latin America & Caribbean,Upper middle income,9.362363,11.573107,0.9,0.55842143,0.004927967998,0.3205079147,0.00693685928,0.02871010564,0.0039875716,-0.00690366624,1.0,0.5984559,1,1,0,0,1,0,0,4,7,2,7910.0,0.63976085,0.000101666825,0.0003558339,5.400000095367432,2,130.0,0.5864125560406891,0.06993297,0.06993297,0,0.58641255,2.7450043e-05,0.011420201,0.00042719467,2.9809353e-05,3.5549315e-06,3.0648167e-05,0.0,0.0001210025,18.729862,0.0009521029,0.0018374645,138.05635,2.7450043e-05,2.470504e-05,1.642764e-05,0.011420201,0.01027818,0.0068344865,0.00042719467,0.0003844752,0.00025565719,0.0001210025,0.00010890225,7.241466e-05,0.0,0.0,0.0,3.0648167e-05,2.758335e-05,1.8341576e-05,0.0018374645,0.0016537181,0.0010996414,0.0009521029,0.00085689256,0.0005697916,6.813622770128393,7.027833337766135,4.9629531665097275,8.07745060498901,7.24613096042458,6.753745780952514
2006,60.0,Mexico,MEX,Latin America & Caribbean,Upper middle income,9.440689,11.584777,0.9,0.57377875,0.0007697457669999999,0.34869508940000005,0.07889847184,0.0210090706,0.0036293769130000004,-0.0047123297,1.0,0.5984559,1,1,0,0,1,0,0,3,7,1,3.0975759029388428,0.00022896985,5.0833412e-05,0.0003558339,6.0,0,110.0,0.263634696910608,0.047417216,0.047417216,0,0.2636347,3.0500049e-05,0.0,0.00036147243,1.3401452e-05,2.410379e-06,2.0780624e-05,0.0,5.439935e-05,15.260695,0.00077575323,0.001548045,116.31105,3.0500049e-05,2.7450043e-05,1.8252935e-05,0.0,0.0,0.0,0.00036147243,0.00032532518,0.00021632531,5.439935e-05,4.8959413e-05,3.255561e-05,0.0,0.0,0.0,2.0780624e-05,1.8702562e-05,1.2436288e-05,0.001548045,0.0013932404,0.0009264366,0.00077575323,0.0006981779,0.0004642541,6.85088467663321,7.00930361885239,5.241326929155033,8.062937893741708,7.16741054614528,6.773444395271636
2007,60.0,Mexico,MEX,Latin America & Caribbean,Upper middle income,9.494255,11.596355,0.9,0.57588595,0.0018282127370000002,0.3721051742,0.03617238234,0.03022732835,0.003966838443,-0.00896647839,1.0,0.5984559,1,1,0,0,1,0,0,4,7,2,3826.4132690429688,0.26500624,0.000101666825,0.0003558339,6.099999904632568,0,150.0,0.21880961517883746,0.037522383,0.037522383,0,0.21880962,3.100838e-05,0.0,0.00049291697,1.112284e-05,1.907391e-06,1.6444208e-05,0.0,4.5149976e-05,16.643028,0.0008460219,0.002081029,156.35634,3.100838e-05,2.7907543e-05,1.855715e-05,0.0,0.0,0.0,0.00049291697,0.00044362526,0.00029498906,4.5149976e-05,4.063498e-05,2.702027e-05,0.0,0.0,0.0,1.6444208e-05,1.4799787e-05,9.841134e-06,0.002081029,0.0018729259,0.001245404,0.0008460219,0.0007614197,0.0005063068,6.754749741158085,7.283262228783832,4.78367989183997,8.020157652666402,7.034902220006331,6.651746712493892
2008,60.0,Mexico,MEX,Latin America & Caribbean,Upper middle income,9.532009,11.60783,0.9,0.5848947,0.002230201906,0.3724515752,0.03278015425,0.024567383170000002,0.0051255102460000005,-0.01431132008,1.0,0.5984559,1,1,0,0,1,0,0,1,3,1,81.45329284667969,0.0053702346,5.0833412e-05,0.00015250024,5.900000095367432,0,90.0,0.33783262684877513,0.03899886,0.03899886,0,0.33783263,2.9991716e-05,0.0,0.00029575016,1.7173186e-05,1.9824452e-06,1.7091274e-05,0.0,6.970962e-05,14.048575,0.00071413704,0.001281399,96.27683,2.9991716e-05,2.6992544e-05,1.794872e-05,0.0,0.0,0.0,0.00029575016,0.00026617514,0.00017699343,6.970962e-05,6.2738654e-05,4.1718133e-05,0.0,0.0,0.0,1.7091274e-05,1.5382146e-05,1.0228374e-05,0.001281399,0.0011532591,0.00076686085,0.00071413704,0.00064272335,0.00042737953,6.6506389231243475,6.811385936140023,4.853162447728252,7.981118133281139,7.011853010456452,6.595675088015869
2009,60.0,Mexico,MEX,Latin America & Caribbean,Upper middle income,9.450052,11.619192,0.9,0.5695722,0.00256078559,0.43710581249999997,-0.1593025556,0.01808681401,0.005296155111,-0.00579845642,1.0,0.5984559,1,1,0,0,1,0,0,2,7,1,44.23381805419922,0.0031296667,5.0833412e-05,0.0003558339,5.800000190734863,0,90.0,0.09269082665749177,0.050900448,0.050900448,0,0.092690825,2.9483383e-05,0.0,0.00029575016,4.711791e-06,2.5874435e-06,2.2307153e-05,0.0,1.9126162e-05,13.863944,0.0007047516,0.0012769637,95.94359,2.9483383e-05,2.6535045e-05,1.7644505e-05,0.0,0.0,0.0,0.00029575016,0.00026617514,0.00017699343,1.9126162e-05,1.7213546e-05,1.14461645e-05,0.0,0.0,0.0,2.2307153e-05,2.0076437e-05,1.3349847e-05,0.0012769637,0.0011492673,0.0007642065,0.0007047516,0.0006342764,0.00042176276,6.537502232604612,6.491682458018529,4.531164097105024,7.9675834849102625,7.052849344884402,6.644231778104849
2010,60.0,Mexico,MEX,Latin America & Caribbean,Upper middle income,9.505249,11.630431,0.9,0.6201069,0.001204438627,0.4506251494,0.06783384624,0.01950786802,0.004157478193000001,-0.00298671682,1.0,0.5984559,1,1,0,0,1,0,1,4,9,5,7877.216039657593,0.52151096,0.00025416707,0.00045750072,7.3,0,110.0,1.1995083968584213,0.061623614,0.037175354,0,1.1995084,3.710839e-05,0.0,0.00036147243,6.0975108e-05,3.1325387e-06,1.6292122e-05,0.0,0.00024751094,18.662468,0.00094867696,0.0015776671,118.53668,3.710839e-05,3.339755e-05,2.2207736e-05,0.0,0.0,0.0,0.00036147243,0.00032532518,0.00021632531,0.00024751094,0.00022275983,0.00014812438,0.0,0.0,0.0,1.6292122e-05,1.466291e-05,9.750117e-06,0.0015776671,0.0014199003,0.0009441642,0.00094867696,0.00085380924,0.00056774134,6.661800751287766,6.846832983156991,4.572329169926966,8.0660037517574,7.0016882651663,6.822149586431173
1992,61.0,"Macedonia, FYR",MKD,Europe & Central Asia,Upper middle income,8.353793,7.5439925,0.8,0.958184,,,-0.2077411749,,,,0.0,,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,4.800000190734863,0,58.3,0.8142620428094492,1.0494123,0.17249778,1,0.81426203,0.0018667601,0.0,0.014657132,0.0031667328,0.0040812516,0.005783677,0.864222,0.012854443,20.951635,0.08148266,0.06627554,65.08676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,61.0,"Macedonia, FYR",MKD,Europe & Central Asia,Upper middle income,8.343647,7.55881,0.8,0.9158863,,1.4856875809999999,0.08754236588,,,,0.0,,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0038890834,4.900000095367432,0,50.5,0.1990429099596944,7.034148,1.3850884,0,0.19904292,0.0019056508,0.0,0.012696143,0.0007740945,0.027356388,0.046440624,0.0,0.0031422144,15.275021,0.059405826,0.058024913,56.98413,0.0,0.0015245207,,0.0,0.0,,0.0,0.010156915,,0.0,0.0025137716,,0.0,0.0,,0.0,0.0371525,,0.0,0.04641993,,0.0,0.04752466,,,,,,,
1994,61.0,"Macedonia, FYR",MKD,Europe & Central Asia,Upper middle income,8.377301,7.56788,0.8,0.8660387,0.003148570541,0.7875472138,-0.04081787777,0.00709792418,0.1265833683,,0.0,,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,5.599999904632568,0,50.5,0.46907861322255745,8.703957,8.703957,0,0.4690786,0.0021778867,0.0,0.012696143,0.0018242858,0.033850413,0.2918349,0.0,0.007405164,19.420048,0.07552618,0.06646521,65.27303,0.0,0.0017423093,,0.0,0.0,,0.0,0.010156915,,0.0,0.0059241313,,0.0,0.0,,0.0,0.23346792,,0.0,0.053172167,,0.0,0.06042094,,,,,,,
1995,61.0,"Macedonia, FYR",MKD,Europe & Central Asia,Upper middle income,8.428623,7.577658,0.8,0.75779283,0.024645115059999997,0.25728935270000003,0.3942863935,0.00213288358,0.01637358897,,0.0,,0,0,0,0,1,0,0,0,1,0,199.32681274414062,2.2290816,0.0,0.0038890834,5.099999904632568,0,54.4,1.08660339326989,1.9160271,1.7078229,0,1.0866034,0.0019834326,0.0,0.013676638,0.004225891,0.0074515888,0.057261582,0.0,0.017153792,17.809856,0.06926402,0.0634322,62.294426,0.0,0.0015867461,,0.0,0.0,,0.0,0.010941311,,0.0,0.0137230335,,0.0,0.0,,0.0,0.045809265,,0.0,0.050745763,,0.0,0.055411216,,,,,,,
1996,61.0,"Macedonia, FYR",MKD,Europe & Central Asia,Upper middle income,8.44669,7.586348,0.8,0.666974,0.01819688919,0.2906244832,-0.0181590838,0.00253496038,0.0024666000860000003,-0.06515820546,0.0,,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,4.900000095367432,0,48.6,1.9404199225576,2.325752,2.325752,0,1.9404199,0.0019056508,0.0,0.012218468,0.0075464547,0.009045043,0.07798012,0.0,0.030632665,18.669006,0.07260532,0.05882124,57.76617,0.0,0.0015245207,,0.0,0.0,,0.0,0.009774774,,0.0,0.024506133,,0.0,0.0,,0.0,0.0623841,,0.0,0.04705699,,0.0,0.058084257,,,,,,,
1997,61.0,"Macedonia, FYR",MKD,Europe & Central Asia,Upper middle income,8.450144,7.5933037,0.8,0.881618,0.01682594718,0.2939814419,0.07499276411,0.00421383787,0.001294364872,-0.07375287130000001,0.0,0.14013048,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,4.300000190734863,0,44.7,0.793066134422474,7.8975716,7.8975716,0,0.79306614,0.0016723059,0.0,0.011237973,0.0030843003,0.030714314,0.26479763,0.0,0.012519832,16.652946,0.0647647,0.058744323,57.69064,0.0,0.0013378448,,0.0,0.0,,0.0,0.008990379,,0.0,0.010015866,,0.0,0.0,,0.0,0.21183811,,0.0,0.046995457,,0.0,0.051811762,,,,,,,
1998,61.0,"Macedonia, FYR",MKD,Europe & Central Asia,Upper middle income,8.473572,7.598637,0.8,0.97291636,0.019372651,0.1870663442,0.03787324874,0.04213953097,0.000544199653,-0.07843639361,0.0,0.14013048,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,5.5,0,58.3,1.0354519271164762,7.3712087,7.3712087,0,1.0354519,0.0021389958,0.0,0.014657132,0.0040269587,0.028667245,0.24714921,0.0,0.016346283,20.608866,0.0801496,0.07352547,72.20666,0.0,0.0017111966,0.0002997385,0.0,0.0,0.0,0.0,0.011725706,0.0020539109,0.0,0.013077027,0.0022906126,0.0,0.0,0.0,0.0,0.19771938,0.034633137,0.0,0.058820378,0.010303159,0.0,0.06411968,0.011231401,,,,,,
1999,61.0,"Macedonia, FYR",MKD,Europe & Central Asia,Upper middle income,8.541702,7.6033916,0.8,0.9432569,0.01723810894,0.1956747524,-0.08473092518,0.02406730766,-0.001279286576,-0.01784888936,0.0,0.14013048,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,5.099999904632568,0,58.3,0.5163669285265434,2.9173656,2.9173656,0,0.5163669,0.0019834326,0.0,0.014657132,0.002008194,0.011345877,0.097816326,0.0,0.008151687,17.469309,0.067939594,0.068054415,66.83373,0.0,0.0015867461,0.00027793934,0.0,0.0,0.0,0.0,0.011725706,0.0020539109,0.0,0.0065213493,0.0011422997,0.0,0.0,0.0,0.0,0.07825306,0.013707048,0.0,0.054443534,0.009536497,0.0,0.054351676,0.009520408,,,,,,
2000,61.0,"Macedonia, FYR",MKD,Europe & Central Asia,Upper middle income,8.603647,7.6081324,0.8,1.1215285,0.009937686979,0.1436143661,0.21899999999999997,0.05995638661,0.006607422910000001,-0.028747731239999998,0.0,0.14013048,0,0,0,0,1,0,0,0,1,0,12.021940231323242,0.10946825,0.0,0.0038890834,4.400000095367432,0,52.4,-0.05148377795065521,12.303877,0.6232489,0,0.0,0.0017111966,0.0,0.01317382,-0.0002002247,0.047850803,0.020896908,0.0,0.0,13.84788,0.05385556,0.058472052,57.42325,0.0,0.0013689573,0.0002397908,0.0,0.0,0.0,0.0,0.010539057,0.0018460538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016717527,0.0029282935,0.0,0.046777643,0.008193716,0.0,0.04308445,0.0075468053,,,,,,
2001,61.0,"Macedonia, FYR",MKD,Europe & Central Asia,Upper middle income,8.578036,7.6127877,0.8,0.9930456,0.01519111827,0.1256280977,-0.149,0.13009505089999998,0.005198885257,-0.06847678442,0.0,0.14013048,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0038890834,4.0,0,73.8,0.7356599852083501,8.000957,8.000957,0,0.73565996,0.0015556334,0.0,0.018553969,0.002861043,0.031116387,0.26826403,0.0,0.011613582,18.696,0.0727103,0.08811716,86.53661,0.0,0.0012445067,0.00021799165,0.0,0.0,0.0,0.0,0.014843175,0.0025999765,0.0,0.009290866,0.0016274168,0.0,0.0,0.0,0.0,0.21461122,0.037591964,0.0,0.07049373,0.012347899,0.0,0.05816824,0.010188929,,,,,,
2002,61.0,"Macedonia, FYR",MKD,Europe & Central Asia,Upper middle income,8.6072,7.61601,0.95,0.96185035,0.01441756705,0.1658033084,0.13449999999999998,0.02784648834,0.002314597941,-0.09990133030000001,0.0,0.38786334,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0038890834,5.699999809265137,0,73.8,2.1995966528850266,7.3145103,1.1979363,0,2.1995966,0.0022167773,0.0,0.018553969,0.008554415,0.02844674,0.0401656,0.0,0.03472419,22.758768,0.088510744,0.084411606,82.89753,0.0,0.0017734219,0.00031063805,0.0,0.0,0.0,0.0,0.014843175,0.0025999765,0.0,0.027779354,0.0048659174,0.0,0.0,0.0,0.0,0.03213248,0.0056284247,0.0,0.06752928,0.011828639,0.0,0.0708086,0.012403052,,,,,,
2003,61.0,"Macedonia, FYR",MKD,Europe & Central Asia,Upper middle income,8.627142,7.6183224,0.95,0.9256335,0.01262116936,0.16765847569999998,-0.024489999999999998,0.024759067689999997,0.0011041111749999998,-0.03900235799,0.0,0.38786334,0,0,0,0,1,0,0,0,2,0,0.0,0.0,0.0,0.007778167,4.699999809265137,0,66.0,1.0998696271317234,6.038625,6.038625,0,1.0998696,0.001827869,0.0,0.01659298,0.0042774845,0.023484714,0.202469,0.0,0.01736322,19.447676,0.07563363,0.07926017,77.83849,0.0,0.0017364755,0.0007089634,0.0,0.0,0.0,0.0,0.01576333,0.0064358083,0.0,0.016495058,0.0067345565,0.0,0.0,0.0,0.0,0.19234556,0.078530304,0.0,0.07529716,0.030742114,0.0,0.07185195,0.029335512,,,,,,
2004,61.0,"Macedonia, FYR",MKD,Europe & Central Asia,Upper middle income,8.697317,7.6207466,0.95,0.99995965,0.01155941756,0.2026456187,0.106,0.05858040173,0.000926819063,-0.08189796318,0.0,0.38786334,0,0,0,0,1,0,0,0,2,1,3.483797550201416,0.028523825,0.0038890834,0.007778167,4.800000190734863,0,77.7,0.6995888800969526,3.846303,0.56016207,0,0.6995889,0.0018667601,0.0,0.019534463,0.0027207595,0.014958593,0.01878167,0.0,0.011044142,18.306713,0.07119633,0.085289575,83.75975,0.0,0.001773422,0.0007240478,0.0,0.0,0.0,0.0,0.01855774,0.007576702,0.0,0.010491935,0.0042836177,0.0,0.0,0.0,0.0,0.017842585,0.007284721,0.0,0.081025094,0.0330807,0.0,0.06763651,0.027614446,,,,,,
2005,61.0,"Macedonia, FYR",MKD,Europe & Central Asia,Upper middle income,8.790763,7.623281,0.95,1.0527737,0.008054679627000001,0.1939720698,-0.036000000000000004,0.0162049074,0.000163762032,-0.02661334536,0.0,0.38786334,0,0,0,0,1,0,0,1,2,0,0.0,0.0,0.0,0.007778167,5.300000190734863,0,66.0,0.5961454958437357,1.4765854,0.5367623,0,0.5961455,0.0020612143,0.0,0.01659298,0.0023184596,0.005742564,0.0179971,0.0,0.009411121,18.007963,0.07003447,0.07375585,72.43291,0.0,0.0019581534,0.0007994695,0.0,0.0,0.0,0.0,0.01576333,0.0064358083,0.0,0.0089405645,0.0036502287,0.0,0.0,0.0,0.0,0.017097244,0.006980415,0.0,0.07006806,0.028607192,0.0,0.066532746,0.027163802,,,,,,
2006,61.0,"Macedonia, FYR",MKD,Europe & Central Asia,Upper middle income,8.874373,7.6258655,0.95,1.1107795,0.007757416731000001,0.2278079505,0.08,0.06465242544,0.003216934745,-0.00435150249,0.0,0.38786334,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0038890834,4.800000190734863,0,52.4,0.867195987343742,7.3775806,0.027248798,0,0.86719596,0.0018667601,0.0,0.01317382,0.0033725975,0.028692026,0.00091362477,0.0,0.01369009,16.097149,0.06260315,0.059155505,58.094444,0.0,0.001773422,0.0007240478,0.0,0.0,0.0,0.0,0.0125151295,0.005109642,0.0,0.013005585,0.005309884,0.0,0.0,0.0,0.0,0.0008679435,0.00035436155,0.0,0.05619773,0.022944251,0.0,0.059472993,0.024281468,,,,,,
2007,61.0,"Macedonia, FYR",MKD,Europe & Central Asia,Upper middle income,8.9853735,7.628476,0.95,1.2315998,0.002607372916,0.33374577289999996,0.222,0.08567494877,0.002244650787,-0.07423536656,0.0,0.38786334,0,0,0,0,1,0,0,0,2,1,0.0,0.0,0.0038890834,0.007778167,4.199999809265137,0,62.2,0.6120486331493388,9.178435,9.178435,0,0.6120486,0.001633415,0.0,0.015637627,0.0023803082,0.035695698,0.30774367,0.0,0.009662177,18.1388,0.070543304,0.07758206,76.19048,0.0,0.0015517442,0.0006335418,0.0,0.0,0.0,0.0,0.014855745,0.006065262,0.0,0.009179069,0.0037476043,0.0,0.0,0.0,0.0,0.2923565,0.11936249,0.0,0.073702954,0.030091237,0.0,0.06701614,0.027361162,,,,,,
2008,61.0,"Macedonia, FYR",MKD,Europe & Central Asia,Upper middle income,9.039466,7.631099,0.95,1.2709314,0.002045083442,0.41324061729999995,0.054000000000000006,0.059685929289999995,0.008268182895,-0.1256651466,0.0,0.38786334,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,4.099999904632568,0,79.6,0.8695142785277123,0.8381112,0.8381112,0,0.8695143,0.0015945241,0.0,0.020012138,0.0033816134,0.0032594844,0.028101025,0.0,0.01372669,17.495335,0.06804082,0.08696754,85.40762,0.0,0.0015147979,0.00061845744,0.0,0.0,0.0,0.0,0.019011531,0.007761975,0.0,0.013040355,0.0053240797,0.0,0.0,0.0,0.0,0.026695974,0.0108993575,0.0,0.08261917,0.03373152,0.0,0.06463878,0.02639054,,,,,,
2009,61.0,"Macedonia, FYR",MKD,Europe & Central Asia,Upper middle income,9.041536,7.633717,0.95,0.9959916,0.009324396504999999,0.4353793632,-0.015,0.021161544879999997,-0.000743982495,-0.06544914361,0.0,0.38786334,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,5.300000190734863,0,73.8,1.0004929089050019,2.5180402,2.5180402,0,1.0004929,0.0020612143,0.0,0.018553969,0.0038910003,0.009792868,0.08442735,0.0,0.015794398,20.105476,0.07819187,0.084127516,82.61853,0.0,0.0019581534,0.0007994695,0.0,0.0,0.0,0.0,0.01762627,0.007196404,0.0,0.015004678,0.006126068,0.0,0.0,0.0,0.0,0.080205984,0.032746274,0.0,0.07992114,0.032629978,0.0,0.07428227,0.03032776,,,,,,
2010,61.0,"Macedonia, FYR",MKD,Europe & Central Asia,Upper middle income,9.062698,7.636311,0.95,1.1390519,0.007747217681,0.4849929631,-0.037000000000000005,0.02270446766,0.001609347443,-0.02188601619,0.0,0.38786334,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,5.099999904632568,0,68.0,1.4404815544815672,3.5316076,3.5316076,0,1.4404815,0.0019834326,0.0,0.017095799,0.005602153,0.013734716,0.11841124,0.0,0.02274033,20.305544,0.078969955,0.07949803,78.07209,0.0,0.0018842609,0.0007693008,0.0,0.0,0.0,0.0,0.016241008,0.0066308337,0.0,0.021603314,0.008820141,0.0,0.0,0.0,0.0,0.11249068,0.04592738,0.0,0.07552313,0.030834371,0.0,0.07502145,0.030629551,,,,,,
1979,62.0,Mali,MLI,Sub-Saharan Africa,Low income,5.637575,8.809405,0.15,0.49033087,0.0005194296000000001,0.38639755729999997,0.182142246,0.00191798082,,-0.07103792804,1.0,0.35072306,0,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,55.9,2.2659917448945417,0.10483663,0.10483663,0,2.2659917,0.0,0.0,0.0002913893,0.00018272035,8.453599e-06,7.288109e-05,0.0,0.00074170076,10.357037,0.00083514926,0.0012302492,58.27083,,,,,,,,,,,,,,,,,,,,,,,,,5.4576296036583445,7.288666357071179,,5.801826655297018,4.592073549912798,6.024742378825065
1980,62.0,Mali,MLI,Sub-Saharan Africa,Low income,5.6732,8.827851,0.15,0.5249084,-0.001548242401,0.36526944219999996,-0.04366204411,0.00132405092,,-0.06955626078,1.0,0.35072306,0,1,1,1,0,0,0,0,1,1,0.0,0.0,8.0635924e-05,8.0635924e-05,0.0,0,52.1,1.3187929641711105,0.1086265,0.1086265,0,1.3187929,0.0,0.0,0.00027158108,0.00010634209,8.759199e-06,7.551577e-05,0.0,0.0004316652,9.540554,0.00076931145,0.0011301035,53.52742,0.0,0.0,0.0,0.0,0.0,0.0,0.00027158108,4.0737163e-05,9.524975e-05,0.0004316652,6.474978e-05,0.00015139494,0.0,0.0,0.0,7.551577e-05,1.1327365e-05,2.648512e-05,0.0011301035,0.00016951552,0.00039635334,0.00076931145,0.000115396724,0.00026981527,5.497922786741411,7.234257720089445,2.9781547657786125,6.03335824338878,5.036711760723007,6.028233425470356
